Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
33,39.9591,-88.1344,146.157,457.55,352.74,321.14,136.41,724.07,282.13,262.664,338.081,75.4117,266.52,0.0412234,0,0,33,0.549514,1.184,1.09956,0.579307,0.934161,0.728757,1.03587,1.2644,1.07355,chlorpromazine,34.5,2
37,39.3391,-87.8073,277.422,223.11,173.76,160.71,62.4,642.09,242.55,327.779,417.121,89.337,418.98,0.0989359,0,0,37,1.12935,0.8875,1.44939,1.45325,0.656871,0.961389,0.635251,0.576288,0.939036,chlorpromazine,34.5,2
39,38.8214,-87.7932,178.945,412.89,322.88,291.2,121.69,694.29,270.7,294.978,375.926,80.941,281.4,0.0580672,0,0,39,0.713196,0.904481,0.553781,0.566011,0.814421,1.17739,0.937396,0.567539,0.906994,chlorpromazine,34.5,2
40,42.5723,-88.0387,301.862,279.83,215.84,200.32,79.51,646.9,252.36,328.868,414.245,85.3709,367.07,0.0851214,0,0,40,1.17429,0.704558,1.32276,1.19118,1.40784,0.658034,0.790856,0.971838,1.37901,chlorpromazine,34.5,2
42,41.1063,-88.152,203.654,356.01,282.29,260.4,95.61,643.86,241.59,362.452,444.689,82.2328,287.85,0.0636091,0,0,42,0.742768,0.674059,0.713808,0.799616,1.09805,1.0172,0.779429,1.3845,1.36293,chlorpromazine,34.5,2
43,45.3735,-88.0173,369.706,299.93,237.04,215.84,84.09,818.39,373.21,142.037,215.862,73.8159,518.46,0.0859261,0,0,43,1.49368,0.957627,1.33864,0.953683,0.721374,1.43402,1.0162,0.985136,1.00321,chlorpromazine,34.5,2
44,41.7267,-88.0392,247.208,296.55,231.57,215.27,81.28,764.66,331.91,174.452,246.591,72.1309,468.11,0.0679831,0,0,44,0.94732,1.48203,0.738099,1.28761,0.761784,0.58177,1.24291,0.922959,1.24386,chlorpromazine,34.5,2
48,37.1006,-88.0259,158.463,415.44,322,292.3,123.14,849.41,397.32,135.117,203.235,68.1121,433.97,0.0571633,0,0,48,0.604991,1.08159,1.13286,0.624544,0.86557,0.820148,1.30413,0.940669,0.778358,chlorpromazine,34.5,2
49,46.0169,-88.0559,347.677,334.35,264.12,241.97,92.38,777.59,352,179.882,254.769,74.8773,443.24,0.0628794,0,0,49,1.37622,1.29656,0.951004,0.907675,1.41294,1.19407,1.14687,1.13365,1.45076,chlorpromazine,34.5,2
50,41.723,-87.8214,282.268,278.11,216.54,199.58,78.53,770.64,334.28,167.857,241.577,73.7112,492.53,0.0860742,0,0,50,1.14857,0.584343,0.689181,1.1136,0.704262,0.960976,1.17044,0.610107,1.08219,chlorpromazine,34.5,2
51,39.4484,-87.9418,180.874,297.62,237.17,219.68,77.94,678.3,267.53,280.425,359.492,79.0618,380.68,0.0675596,0,0,51,0.70162,1.44755,0.604588,1.11681,1.3096,1.00119,0.903256,0.788425,1.05556,chlorpromazine,34.5,2
52,39.0863,-88.0566,219.94,341.94,274.21,253.45,88.49,785.38,351.85,166.903,237.166,70.2554,443.44,0.0656763,0,0,52,0.827536,0.97726,1.41491,0.876196,1.31226,1.11097,1.34316,1.09827,1.18682,chlorpromazine,34.5,2
53,40.6605,-88.1173,239.59,259.88,213.91,199.71,60.17,620.49,232.77,391.254,476.638,85.3808,360.61,0.076219,0,0,53,0.888628,1.1726,1.08794,1.35344,1.03533,1.49504,0.677542,1.32256,1.43156,chlorpromazine,34.5,2
55,33.2407,-87.9509,147.664,393.6,293.5,264.21,129.39,791.02,345.67,168.383,243.766,75.3755,397.42,0.0755587,0,0,55,0.573091,0.6289,0.967936,0.567626,0.871663,0.680532,0.845302,0.740433,0.527537,chlorpromazine,34.5,2
56,42.7934,-88.1388,270.066,387.45,288.63,263.32,124.13,847.95,399.74,134.384,204.424,70.0327,460.5,0.0664022,0,0,56,0.998344,0.784505,0.566292,0.773854,0.556441,0.502434,1.18801,1.22403,1.09541,chlorpromazine,34.5,2
57,39.4028,-87.791,268.168,336.67,253.41,227.45,109.22,665.96,262.26,316.122,410.443,94.3095,329.29,0.0771354,0,0,57,1.08093,1.38975,0.872894,0.749244,0.898956,0.903629,0.52438,0.539359,0.669498,chlorpromazine,34.5,2
58,40.6805,-88.0275,185.834,335.86,275.2,255.17,80.69,683,272.72,285.965,363.956,77.9854,347.14,0.059182,0,0,58,0.70588,1.16657,0.652004,0.967149,0.668461,1.3904,0.976337,1.0302,1.22257,chlorpromazine,34.5,2
59,36.0231,-88.1386,209.828,257.74,200.39,185.09,72.65,684.45,266.26,259.346,343.739,84.3873,426.71,0.0953322,0,0,59,0.764302,0.775887,1.11102,1.1809,0.52598,0.839524,0.58191,1.23317,0.742455,chlorpromazine,34.5,2
60,40.7269,-88.0392,178.167,398.86,321.28,294.88,103.98,703.13,279.92,276.535,353.293,76.7519,304.27,0.0499316,0,0,60,0.674204,1.02816,0.828115,0.696087,0.878329,1.25779,1.06143,1.05864,1.21559,chlorpromazine,34.5,2
64,43.9563,-88.1068,288.265,257.6,202.9,188.81,68.79,819.78,365.12,126.192,193.193,66.9942,562.18,0.0834104,0,0,64,1.09438,0.794485,0.548548,1.39779,1.38659,0.796828,1.39338,1.16675,1.35082,chlorpromazine,34.5,2
65,39.9645,-87.9104,263.151,312.87,248.08,226.39,86.48,755.74,326.06,192.806,271.447,78.632,442.87,0.0824986,0,0,65,1.0338,0.688069,0.836743,0.823337,0.777259,1.42242,0.88078,0.733529,0.868191,chlorpromazine,34.5,2
67,45.6973,-87.9408,345.936,348.29,267.32,241.67,106.62,751.52,332.67,210.066,290.46,80.3819,403.23,0.0758514,0,0,67,1.40488,0.526133,0.676295,0.694201,1.11378,1.2074,0.922511,0.82256,1.19239,chlorpromazine,34.5,2
68,40.0672,-88.1603,262.667,234.96,188.92,175.31,59.65,740.88,305.53,187.296,265.43,78.1274,505.92,0.0962805,0,0,68,0.965582,0.889342,1.06151,1.38957,0.594989,1.31746,0.757656,1.39949,0.923061,chlorpromazine,34.5,2
71,37.1693,-87.985,161.314,276.34,219.56,204.62,71.72,645.22,245.64,336.525,416.081,79.5522,368.88,0.0739135,0,0,71,0.627836,1.15888,1.38397,1.27081,1.006,0.830579,0.866953,0.841628,1.16022,chlorpromazine,34.5,2
72,36.2346,-88.0145,125.702,312.12,255.16,237.07,75.05,704.45,284.39,241.521,315.444,73.9196,392.33,0.0701725,0,0,72,0.503281,0.922562,1.47813,0.973099,1.26185,1.34755,1.068,0.966409,0.947625,chlorpromazine,34.5,2
74,39.3256,-88.0052,237.698,341.74,266.59,246.46,95.28,646.16,250.41,347.717,429.914,82.1927,304.42,0.069327,0,0,74,0.90717,0.750623,1.47323,0.866747,1.44579,0.806922,0.921863,0.935355,1.39523,chlorpromazine,34.5,2
75,45.5392,-88.1469,335.041,269.11,216.36,200.94,68.17,774.33,339.75,165.293,238.568,73.2666,505.22,0.0772416,0,0,75,1.28279,1.21155,0.931139,1.32387,1.48167,1.15726,1.10615,1.41389,1.44653,chlorpromazine,34.5,2
79,42.0292,-88.0601,279.147,380.15,307.13,280.84,99.31,845.09,403.46,138.906,207.611,68.6968,464.94,0.0644335,0,0,79,1.06072,0.571216,1.00719,0.709194,0.605073,1.47904,1.41872,1.13247,1.25721,chlorpromazine,34.5,2
80,43.5919,-88.1579,235.886,394.28,314.69,287.72,106.56,801.28,368.79,173.514,245.346,71.8247,407,0.0487247,0,0,80,0.86005,1.10285,0.510134,0.705382,0.963019,1.24648,1.1822,1.45642,1.30036,chlorpromazine,34.5,2
82,40.5467,-87.9038,279.381,225.46,173.64,159.19,66.27,675.78,261.96,266.93,356.299,89.3603,450.32,0.0966312,0,0,82,1.10601,1.31209,0.825787,1.36949,1.36911,0.98818,0.546234,0.692542,0.75495,chlorpromazine,34.5,2
83,41.4883,-87.9481,291.201,326.26,249.69,229.48,96.78,794.17,357.13,158.191,230.512,72.3127,467.91,0.078006,0,0,83,1.15244,0.74375,1.11252,0.961454,0.562099,0.688221,1.23878,0.792966,1.12145,chlorpromazine,34.5,2
84,38.7363,-88.1561,156.901,428.14,333.5,304.28,123.86,841.38,395.51,141.865,208.572,66.701,413.24,0.0582642,0,0,84,0.582624,0.51337,1.2606,0.58474,0.949424,0.85385,1.43247,1.37475,1.00793,chlorpromazine,34.5,2
85,41.6879,-88.0977,220.678,332.34,270.49,250.1,82.24,702.6,287.79,258.884,337.75,78.859,370.26,0.0587119,0,0,85,0.819538,1.41684,0.557905,0.947885,1.12879,1.37881,0.892716,1.23513,1.20659,chlorpromazine,34.5,2
87,37.8123,-87.9903,165.846,412.04,329.77,300.1,111.94,849.42,400.81,137.19,204.768,67.5707,437.38,0.053693,0,0,87,0.637328,1.12478,1.16767,0.646771,0.64519,1.16263,1.42513,0.899291,0.860695,chlorpromazine,34.5,2
90,39.7086,-88.0659,246.061,286.47,223.38,203.63,82.84,822.17,364.77,133.926,208.546,74.6127,535.7,0.0808569,0,0,90,0.92098,1.48888,0.524222,1.03661,0.749197,1.03976,0.7872,1.00938,0.657217,chlorpromazine,34.5,2
91,42.9015,-88.06,268.791,453.09,326.44,295.05,158.04,749.45,326.03,231.148,307.346,76.189,296.36,0.0535085,0,0,91,1.01725,0.641493,0.811559,0.53389,1.43659,0.525324,1.1647,1.05129,1.44199,chlorpromazine,34.5,2
92,42.258,-88.1087,175.993,370.14,304.63,282.39,87.75,745.5,326.21,210.838,281.023,70.1788,375.36,0.0414239,0,0,92,0.660177,1.44311,1.01261,0.855715,1.48739,1.47129,1.45002,1.34922,1.49697,chlorpromazine,34.5,2
93,39.2372,-88.0947,215.037,359.87,272.77,250.49,109.38,820.75,373.79,143.067,212.941,69.8676,460.88,0.0726661,0,0,93,0.796213,0.670936,0.888638,0.828865,0.653642,0.569988,1.20593,1.08953,0.9684,chlorpromazine,34.5,2
94,38.0704,-87.9511,148.249,258.13,212.9,199.58,58.55,762.33,322.52,163.697,230.999,67.2973,504.2,0.0711234,0,0,94,0.589233,1.45364,1.23322,1.49962,0.953672,1.29103,1.49588,0.853225,1.12562,chlorpromazine,34.5,2
98,31.4332,-88.1087,134.701,240.55,185.75,171.13,69.42,701.2,269.03,230.438,311.765,81.3228,460.65,0.0895716,0,0,98,0.515355,1.37149,1.28372,1.34976,1.23567,0.723209,0.561925,1.06169,0.516209,chlorpromazine,34.5,2
99,39.9804,-88.019,177.581,323.48,262.79,244.97,78.51,722.45,305.38,221.158,293.075,71.9123,398.97,0.0643452,0,0,99,0.679416,0.830785,1.04126,1.04566,0.998817,1.12841,1.33357,1.0114,1.32894,chlorpromazine,34.5,2
102,42.2453,-87.9156,316.518,226.59,172.65,156.28,70.31,722.78,294.99,205.954,294.486,88.5208,496.19,0.10031,0,0,102,1.27052,1.37834,0.871271,1.27755,0.614773,1.14797,0.506448,0.702154,0.602509,chlorpromazine,34.5,2
104,43.6354,-88.1686,301.271,358.65,279.46,256.76,101.89,821.53,382.63,147.595,217.835,70.2319,462.88,0.0618077,0,0,104,1.12627,1.0949,1.04641,0.853186,1.24777,0.836153,1.27744,1.43363,1.37463,chlorpromazine,34.5,2
105,43.3655,-88.1547,268.55,328.88,258.61,239.48,89.4,774.09,343.6,176.889,249.944,73.047,445.21,0.0679429,0,0,105,0.991271,0.834075,0.624196,1.03307,0.537666,0.777966,1.1304,1.35679,1.34201,chlorpromazine,34.5,2
106,45.3979,-87.8661,339.212,294.29,221.42,203.8,90.49,640.22,250.65,347.82,436.106,88.2786,345.93,0.0800868,0,0,106,1.41332,0.793247,0.704233,1.08964,1.45539,0.592425,0.7994,0.660343,1.42329,chlorpromazine,34.5,2
107,48.1019,-88.1251,379.273,417.98,316.59,282.29,135.69,796.55,371.79,196.178,276.224,80.0343,378.57,0.0578603,0,0,107,1.481,0.954173,0.742953,0.55713,0.810286,1.14347,0.838236,1.32211,1.29318,chlorpromazine,34.5,2
108,41.8891,-87.8805,293.951,278.52,222.87,205.56,72.96,775.26,338.92,166.065,239.83,73.7555,496.74,0.076324,0,0,108,1.18957,1.46916,1.02358,1.17721,1.28298,1.28542,1.15663,0.72406,1.10261,chlorpromazine,34.5,2
109,43.772,-87.8073,350.038,254.35,200.08,184.52,69.83,689.33,280.05,254.437,338.454,84.0089,434.98,0.093628,0,0,109,1.48651,0.762188,1.47196,1.23847,0.957291,1.1719,0.866485,0.620157,1.14495,chlorpromazine,34.5,2
110,46.5226,-88.1431,347.34,265.21,206.47,191.41,73.8,692.5,282.33,253.669,337.302,83.6246,427.29,0.0807666,0,0,110,1.34455,1.30215,0.706253,1.40551,1.01336,0.653893,0.763957,1.25752,1.36685,chlorpromazine,34.5,2
111,39.2442,-87.9016,266.52,266.96,208.76,192.41,74.55,712.2,290.38,225.657,307.109,81.4432,445.24,0.0881931,0,0,111,1.05269,1.09308,1.23614,1.16353,1.0521,0.972961,0.806263,0.71243,0.89292,chlorpromazine,34.5,2
112,44.393,-88.0897,327.696,380.4,279.47,247.17,133.23,777.35,350.42,195.696,281.356,85.6466,396.95,0.0745944,0,0,112,1.24881,1.11978,0.658592,0.575272,1.0573,0.919553,0.557098,1.10098,0.731307,chlorpromazine,34.5,2
113,43.1222,-88.1818,321.852,381,280.37,254.51,126.49,828.03,385.92,146.531,219.571,73.0319,447.03,0.0755158,0,0,113,1.20188,0.748597,1.37346,0.712411,1.03276,0.538656,1.0261,1.39048,1.06637,chlorpromazine,34.5,2
114,38.1071,-87.8421,166.832,346.35,279.81,256.49,89.86,773.09,339.3,178.647,250.156,71.502,426.74,0.059081,0,0,114,0.666387,1.43584,0.92331,0.820566,1.25411,1.41565,1.29712,0.655386,0.900673,chlorpromazine,34.5,2
115,37.7111,-88.0016,167.768,282.1,226.32,211.31,70.79,684.64,272.21,262.385,338.009,75.6202,402.54,0.0769594,0,0,115,0.647302,0.81535,1.26345,1.19982,1.33063,0.970908,1.0489,0.916105,1.17068,chlorpromazine,34.5,2
116,42.3239,-88.1339,258.89,415.05,311.23,283.07,131.98,773.26,346.37,199.009,274.32,75.3022,358.21,0.0574959,0,0,116,0.953905,0.818216,0.760843,0.638049,1.07016,0.643059,1.05153,1.27063,1.24676,chlorpromazine,34.5,2
117,39.553,-87.9138,150.662,381.73,304.96,279.61,102.12,681.95,265.27,299.714,377.986,78.2674,300.22,0.0540526,0,0,117,0.59492,1.12987,0.579275,0.762005,0.580541,1.12617,0.992575,0.752092,1.0179,chlorpromazine,34.5,2
119,46.4505,-87.9995,361.505,248.75,189.88,174.43,74.32,769.64,331.66,166.023,243.485,77.4512,520.89,0.0920643,0,0,119,1.46718,0.962029,0.574324,1.33559,0.916688,0.744871,0.883917,0.880213,1.09352,chlorpromazine,34.5,2
121,39.8998,-87.9548,167.12,318.06,258.33,240.01,78.05,744.37,318.87,196.266,266.954,70.6821,426.31,0.0657836,0,0,121,0.651959,0.868557,0.7814,1.02344,0.993984,1.25476,1.37556,0.861518,1.17795,chlorpromazine,34.5,2
122,40.7162,-87.8771,200.003,339.56,270.65,251.02,88.54,676.84,274.5,290.998,367.494,76.491,337.28,0.0584699,0,0,122,0.786012,1.08826,0.73314,0.995008,0.967399,0.942873,1.2321,0.720113,1.42024,chlorpromazine,34.5,2
123,35.8259,-88.0398,128.838,276.85,224.47,207.55,69.3,728.29,293.19,206.31,281.7,75.3853,451.44,0.0779496,0,0,123,0.509155,1.13356,0.769519,1.07796,1.22359,1.41056,0.840488,0.973946,0.697793,chlorpromazine,34.5,2
124,43.9722,-87.9221,348.246,356.7,275.77,247.37,109.33,810.9,374.93,160.445,237.254,76.7992,454.2,0.0752437,0,0,124,1.42503,1.07741,1.29379,0.670721,1.08363,1.33666,0.957738,0.771983,0.920726,chlorpromazine,34.5,2
125,36.9765,-87.8416,134.43,297.88,239.37,222.49,75.39,673.33,264.42,286.293,362.283,75.9868,375.45,0.0690651,0,0,125,0.552165,1.11017,1.13656,1.14296,0.574439,1.02809,1.07223,0.633869,1.03563,chlorpromazine,34.5,2
127,43.7859,-88.054,324.549,280.27,213.58,196.01,84.26,725.12,303.59,215.48,297.779,82.2891,444.85,0.0928949,0,0,127,1.26128,0.563509,0.946646,1.05719,0.857833,0.791352,0.751622,1.02702,1.02591,chlorpromazine,34.5,2
131,40.6184,-88.0416,181.699,393.33,302.29,278.97,114.36,702.65,287.71,266.236,341.747,75.5054,309.32,0.0512743,0,0,131,0.689537,1.148,0.87981,0.839392,0.800376,0.55208,1.17465,0.954945,1.28239,chlorpromazine,34.5,2
132,43.9577,-88.0029,335.707,289.85,219.29,196.95,92.9,784.18,345.42,164.763,246.99,82.2159,494.33,0.0932217,0,0,132,1.3257,0.927848,0.763793,0.880849,0.583705,1.11347,0.624711,0.870715,0.674783,chlorpromazine,34.5,2
134,40.9384,-87.9846,274.192,301.25,234.48,218.42,82.83,752.02,327.34,184.195,256.007,71.8038,450.77,0.0788666,0,0,134,1.07448,0.54534,1.37207,1.18517,0.620091,0.62427,1.40078,0.858021,1.40861,chlorpromazine,34.5,2
135,33.7811,-87.7713,134.882,323.88,257.02,233.84,90.04,638.88,237.42,361.866,447.731,85.8605,315,0.0707638,0,0,135,0.557162,1.27293,1.21399,0.781322,1.23333,1.28105,0.655486,0.514932,0.663275,chlorpromazine,34.5,2
138,40.3552,-88.0516,247.312,300.64,245.13,228.34,72.3,631.04,241.25,372.887,456.717,83.8257,330.4,0.0714535,0,0,138,0.93605,0.918763,1.36544,1.13496,0.55504,1.23759,0.817799,1.10851,1.47395,chlorpromazine,34.5,2
139,44.0173,-88.0762,323.5,405.17,302.88,272.98,132.19,853.63,408.99,138.64,210.998,72.3493,448.46,0.0606361,0,0,139,1.25071,1.30613,0.920836,0.682607,0.853358,0.673418,1.09836,1.07315,1.04837,chlorpromazine,34.5,2
141,43.2853,-88.1375,297.318,273.25,224.06,208.59,64.66,684.19,276.41,268.667,350.781,82.1075,410.94,0.0753499,0,0,141,1.11633,1.39649,1.12343,1.30011,1.11928,1.46078,0.800316,1.42354,1.34901,chlorpromazine,34.5,2
142,39.3481,-88.1953,241.418,292.57,229.84,213.77,78.8,640.84,244.8,346.959,432.039,85.076,348.27,0.0745638,0,0,142,0.880009,1.37505,1.48796,1.2101,1.14723,0.664456,0.685315,1.40984,1.22924,chlorpromazine,34.5,2
143,44.6372,-88.1167,333.916,300.59,226.72,209.63,90.96,638.53,248.77,351.037,439.033,87.9893,337.94,0.0843933,0,0,143,1.29324,0.536644,1.27929,1.08407,1.19099,0.513335,0.727807,1.14934,1.46912,chlorpromazine,34.5,2
147,47.4925,-88.1579,361.382,383.09,288.96,263.3,119.79,686.96,278.61,307.537,394.748,87.2012,303.87,0.0584363,0,0,147,1.38748,1.11314,0.773504,0.803255,0.541136,0.633143,0.716006,1.37929,1.49008,chlorpromazine,34.5,2
148,40.4575,-87.9587,260.899,247.02,193.84,177.93,69.09,645.09,244.78,327.853,419.564,91.7042,398.07,0.0961333,0,0,148,1.0092,0.66328,0.590182,1.1473,0.510271,1.27771,0.514997,0.80077,0.835951,chlorpromazine,34.5,2
150,43.3883,-87.8016,338.247,271.69,216.79,199.82,71.87,792.83,352.59,149.931,221.008,71.0697,521.14,0.0821576,0,0,150,1.43577,1.17019,1.30884,1.21141,1.07837,1.32324,1.372,0.625701,1.19966,chlorpromazine,34.5,2
151,40.7408,-88.0822,276.862,316.12,248.35,227.84,88.28,771.97,338.11,177.638,254.176,76.5288,455.85,0.0734632,0,0,151,1.04699,1.38849,1.2098,0.942748,1.36499,1.01364,0.910055,1.12394,0.974022,chlorpromazine,34.5,2
153,42.4913,-88.0329,237.989,463.45,363.18,328.12,135.33,736.04,290.96,269.862,348.204,78.3341,272.59,0.0442928,0,0,153,0.893716,0.719265,0.571562,0.532812,0.517624,1.11846,1.04323,1.04567,1.35584,chlorpromazine,34.5,2
157,40.4395,-88.1339,259.504,232.16,189.17,176.25,55.91,705.57,282.5,226.822,307.155,80.3266,473.41,0.0925211,0,0,157,0.961107,1.04068,1.03395,1.48505,0.727891,1.45104,0.744054,1.33651,1.0391,chlorpromazine,34.5,2
161,42.8728,-88.0545,284.891,236.54,189.92,176.12,60.42,637.03,241.51,344.024,432.654,88.6245,400.49,0.0936277,0,0,161,1.08492,0.602824,0.663748,1.32058,1.3265,1.44281,0.601438,1.08297,1.20039,chlorpromazine,34.5,2
166,39.3861,-88.0991,134.091,290.47,226.56,211.13,79.34,684.59,268.55,265.569,340.926,75.354,394.12,0.0716097,0,0,166,0.520278,0.996576,0.502005,1.25185,0.709118,0.576515,0.94626,1.03584,1.07013,chlorpromazine,34.5,2
170,42.113,-88.1711,268.978,421.03,320.29,289.91,131.12,657.48,239.19,369.299,456.473,87.1669,236.45,0.0622777,0,0,170,0.977206,0.551195,0.99076,0.523392,1.16938,0.907522,0.671773,1.48255,1.32098,chlorpromazine,34.5,2
173,42.8603,-88.1369,309.797,251.51,197.98,181.78,69.73,804.77,352.25,139.988,214.872,74.8762,553.26,0.0904495,0,0,173,1.16717,1.35898,0.904737,1.28047,0.829542,1.13811,0.813156,1.27565,0.847955,chlorpromazine,34.5,2
175,38.8186,-87.8396,258.136,441.21,327.77,291.56,149.65,865.11,416.92,134.613,205.482,70.8623,423.9,0.0673511,0,0,175,1.02439,0.7301,0.996034,0.506384,0.797088,0.765692,1.24536,0.616027,0.819406,chlorpromazine,34.5,2
176,46.0928,-88.1259,359.596,292.63,230.34,211.21,81.42,714.08,300.76,236.187,319.959,83.7617,421.45,0.0843821,0,0,176,1.39144,0.824571,1.10549,0.986795,1.34121,1.26172,0.738188,1.33938,1.22111,chlorpromazine,34.5,2
180,39.9247,-88.13,209.187,259.67,213.02,198.24,61.43,765.21,323.64,169.052,242.145,73.0866,505.54,0.0775688,0,0,180,0.772581,1.41079,0.719212,1.32985,1.13655,1.49296,0.970538,1.31536,0.994591,chlorpromazine,34.5,2
1,38.3504,-88.1573,189.95,285.4,231.29,214.84,70.56,657.69,252.45,314.831,396.844,82.0087,372.29,0.077653,0,0,1,0.698716,1.01134,0.978925,1.35698,1.24229,1.36012,0.700452,1.40027,1.13236,chlorpromazine,34.5,10
2,46.1778,-88.168,347.608,272.47,216.3,199.15,73.32,806.65,361.1,143.863,217.057,73.1861,534.18,0.0886357,0,0,2,1.32916,0.618259,0.680672,1.41947,0.736857,1.35337,0.981452,1.46718,1.27088,chlorpromazine,34.5,10
4,41.0551,-88.1707,288.247,338.78,264.94,241.62,97.16,713.42,297.65,249.044,334.305,85.2507,374.64,0.0738906,0,0,4,1.065,1.35064,1.43676,1.02166,0.886777,1.10254,0.63188,1.44478,0.960312,chlorpromazine,34.5,10
5,37.095,-88.1499,168.113,336.72,274.86,254.02,82.7,842.09,385.3,126.584,193.204,66.6134,505.37,0.0710988,0,0,5,0.626144,0.84137,1.31771,1.06523,0.756123,1.44616,1.30788,1.36701,0.929413,chlorpromazine,34.5,10
6,41.4473,-87.831,316.53,385.71,291.04,254.06,131.65,861.46,409.71,132.126,209.763,77.6285,475.75,0.082547,0,0,6,1.3041,0.898694,0.95934,0.611217,0.627088,1.43325,0.746303,0.559261,0.548117,chlorpromazine,34.5,10
9,38.6374,-87.8829,167.397,306.94,242.3,224.82,82.12,650.26,251.7,331.622,410.361,78.7362,343.32,0.0646438,0,0,9,0.668078,1.32809,1.00135,1.37704,1.17536,0.881394,1.00129,0.682827,1.2955,chlorpromazine,34.5,10
