Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
110,43.3814,-87.9906,263.676,431.63,337.04,300.54,131.09,837.28,401.08,159.164,231.356,72.1807,405.65,0.0285617,0,0,110,1.1173,1.14157,0.717695,0.811818,0.955036,0.821413,1.26157,0.954225,1.27102,chlorpromazine,34.5,20
112,42.2807,-88.0171,265.181,357.55,291.17,264.89,92.66,713.45,297.18,260.088,342.266,82.1672,355.9,0.0382933,0,0,112,0.71359,1.29044,0.966092,1.17584,0.970603,1.09021,0.837245,1.05862,1.25668,chlorpromazine,34.5,20
114,40.3755,-87.9553,262.124,328.47,259.62,235.05,93.42,726.58,306.56,228.963,311.215,82.2404,398.11,0.0653039,0,0,114,0.724891,0.800786,1.04628,1.07997,1.22244,0.913602,0.782155,0.847932,0.988917,chlorpromazine,34.5,20
115,40.5924,-88.0051,265.141,388.87,309.62,275.55,113.32,749.9,322.49,228.902,312.04,83.1258,361.03,0.0472102,0,0,115,1.28029,1.02011,1.15605,0.74974,1.21726,1.17175,0.726137,0.97781,0.946871,chlorpromazine,34.5,20
116,40.8328,-88.1009,272.215,378.55,303.88,271.91,106.64,843.05,396.96,143.531,217.186,73.6459,464.5,0.0575092,0,0,116,1.12275,0.75453,1.20066,0.756918,1.15842,1.23269,0.951136,1.23703,0.964262,chlorpromazine,34.5,20
117,39.9338,-88.0398,267.405,378.14,294.9,262.58,115.56,861.39,406.83,130.458,205.212,74.7444,483.25,0.0492922,0,0,117,0.889464,1.19937,1.13254,0.923125,1.13453,0.773886,0.831364,0.985036,0.706967,chlorpromazine,34.5,20
118,41.399,-87.9959,263.879,374.63,302.92,273.93,100.7,714.6,296.62,263.438,345.112,81.6639,339.97,0.0407008,0,0,118,0.944944,1.12671,1.23711,0.935862,1.25921,1.15901,0.884046,1.01293,1.27839,chlorpromazine,34.5,20
120,41.1755,-88.0135,264.519,396.6,315.95,283.23,113.37,861.96,414,133.74,204.035,70.2857,465.36,0.0406323,0,0,120,1.13615,1.0897,1.09255,0.844965,1.20642,0.9946,1.23871,1.0088,1.09546,chlorpromazine,34.5,20
121,41.5086,-87.954,261.167,356.43,279,251.51,104.92,800.51,363.37,165.329,240.491,75.1513,444.08,0.0519152,0,0,121,1.03836,1.00056,0.773129,1.05524,1.11361,0.777777,1.0214,0.837606,1.035,chlorpromazine,34.5,20
123,40.6873,-87.9691,261.871,303.54,244.93,222.05,81.49,833.74,378.95,132.215,204.966,72.7424,530.2,0.065225,0,0,123,0.896552,0.982165,0.792326,1.29869,1.10807,1.13488,0.978435,0.870659,0.865292,chlorpromazine,34.5,20
125,41.4297,-87.9521,260.313,413.9,330.73,296.83,117.07,806.09,374.39,179.903,254.871,74.9567,392.19,0.0340542,0,0,125,1.19855,1.11741,1.0139,0.898331,0.724972,0.929197,1.12996,0.877351,1.16946,chlorpromazine,34.5,20
1,41.4361,-87.8815,254.964,283.81,235.48,217.3,66.51,672.38,268.19,291.937,375.022,83.0786,388.57,0.0584786,0,0,1,1.21821,1.05393,0.913886,1.26756,0.804844,1.12234,0.859248,0.779526,1.19456,chlorpromazine,34.5,5
2,40.9871,-88.0609,269.346,360.18,290.29,262.64,97.54,793.11,359.29,175.513,252.294,76.7708,432.93,0.0577832,0,0,2,0.859505,0.727026,1.15043,0.73177,0.718409,0.952398,0.904114,1.11711,0.950956,chlorpromazine,34.5,5
3,42.2807,-88.0206,264.092,322.88,268.93,246.94,75.94,794.86,359.55,163.909,236.577,72.6593,471.98,0.0446535,0,0,3,0.903501,1.14288,1.01853,1.06731,0.850393,1.20389,1.18201,1.09788,1.2021,chlorpromazine,34.5,5
4,41.0157,-87.9606,261.295,308.51,249.5,228.86,79.65,750.8,324.14,196.905,273.977,77.0633,442.29,0.0573558,0,0,4,1.19113,0.995855,1.07684,1.10206,0.845227,0.783558,0.998123,0.881293,1.06624,chlorpromazine,34.5,5
5,41.3098,-88.0144,264.74,320.73,261.7,237.22,83.51,827.71,378.71,141.009,214.685,73.6666,506.98,0.0662921,0,0,5,0.972621,0.706249,0.740344,0.837409,0.775485,1.21172,0.955822,0.979173,0.852712,chlorpromazine,34.5,5
6,42.278,-88.0681,269.443,348.72,284,258.15,90.57,754.27,329.97,209.533,288.813,79.2702,405.55,0.049162,0,0,6,1.04912,0.935367,0.932392,0.826492,0.870958,1.05086,0.855765,1.17963,1.07136,chlorpromazine,34.5,5
7,41.9136,-88.0472,265.996,334.57,279.17,255.85,78.72,792.51,359.42,168.832,241.816,72.9753,457.94,0.0376267,0,0,7,1.25201,1.28119,1.28974,0.989252,1.1515,1.27113,1.17199,1.19947,1.22878,chlorpromazine,34.5,5
9,41.653,-88.0594,267.831,286.31,234.79,216.21,70.1,845.36,386.26,120.681,188.895,68.2076,559.05,0.0624886,0,0,9,0.90843,0.987517,0.971598,1.27178,0.701533,0.89146,1.25293,1.12247,1.04307,chlorpromazine,34.5,5
11,40.6404,-88.0109,264.404,278.3,226.9,208.06,70.24,739.43,311.41,202.233,282.194,79.952,461.13,0.0640758,0,0,11,1.22666,1.09492,1.18313,1.22316,1.12346,0.948665,0.800262,0.999726,0.921689,chlorpromazine,34.5,5
12,41.6344,-87.9641,260.739,345.48,283.42,256.59,88.89,751.89,327.04,213.087,294.324,81.2261,406.41,0.0421204,0,0,12,0.822745,1.23737,0.825505,0.874135,0.855546,1.18036,0.792722,0.911366,0.905793,chlorpromazine,34.5,5
13,41.5323,-88.0735,270.187,348.24,277.6,251.63,96.61,828.44,383.13,144.005,216.396,72.3822,480.2,0.0603647,0,0,13,0.852197,0.700357,0.993485,0.760492,1.01555,0.845803,1.06606,1.1433,1.00276,chlorpromazine,34.5,5
14,42.2092,-88.1063,272.636,289.12,235.29,214.66,74.46,774.01,337.03,174.027,252.145,78.1074,484.89,0.0713416,0,0,14,1.18362,0.745544,0.747382,1.02417,0.892671,1.1152,0.777852,1.25763,0.909594,chlorpromazine,34.5,5
15,41.9357,-87.8614,253.562,354.44,291.99,266.4,88.04,732.41,316.74,232.453,309.995,77.5329,377.97,0.0373632,0,0,15,0.928393,1.157,0.903719,0.895163,0.88146,1.13148,1.14593,0.762409,1.24626,chlorpromazine,34.5,5
17,42.3717,-87.9765,262.112,362.7,289.01,263.23,99.47,724.8,309.39,241.432,320.125,78.6837,362.1,0.0378516,0,0,17,1.13743,1.13304,0.975475,0.851956,1.18714,0.72172,1.04151,0.93413,1.28637,chlorpromazine,34.5,5
18,40.497,-88.019,265.227,331.11,268.86,245.23,85.88,806.47,366.21,155.25,228.22,72.9615,475.36,0.0601503,0,0,18,1.21351,0.790437,1.29546,0.870834,0.960256,0.960004,1.10432,1.02463,1.02277,chlorpromazine,34.5,5
19,42.0367,-87.9511,260.054,286.46,230.87,212.25,74.21,757.17,326.36,183.809,258.865,75.047,470.71,0.0683659,0,0,19,1.26944,0.71068,0.723918,1.1225,1.0785,0.839498,1.07798,0.862981,1.14851,chlorpromazine,34.5,5
20,40.6922,-87.908,257.802,353.35,279.69,251.4,101.95,852.56,398.96,129.847,201.424,71.5685,499.21,0.0489388,0,0,20,1.26505,1.10567,0.817375,0.783092,1.23962,0.805455,1.11308,0.752444,0.81826,chlorpromazine,34.5,5
21,40.1254,-87.9219,258.213,307.56,253.17,231.78,75.78,759.67,330.08,190.029,267.339,77.3002,452.11,0.0565881,0,0,21,0.921505,1.06391,1.21224,1.07186,0.780669,1.06777,0.965775,0.82739,0.961391,chlorpromazine,34.5,5
22,41.8841,-88.0241,265.123,277.86,228.65,208.59,69.27,782.29,341.04,165.041,242.356,77.3057,504.43,0.0636124,0,0,22,0.716341,1.06807,0.703671,1.14696,1.14425,1.29532,0.81121,1.03778,0.85743,chlorpromazine,34.5,5
24,41.7474,-87.8701,255.277,372.89,298.74,270.03,102.86,749.66,328.93,217.886,295.391,77.4939,376.77,0.0474208,0,0,24,1.29532,0.817529,0.784918,0.70732,0.933627,0.944758,1.09673,0.735763,1.14416,chlorpromazine,34.5,5
25,42.0225,-88.0529,267.114,353.9,290.97,263.58,90.32,817.65,377.51,156.589,230.638,74.0394,463.75,0.0404706,0,0,25,1.2427,1.17211,0.997716,0.805043,1.13113,1.24015,1.01595,1.15684,1.01538,chlorpromazine,34.5,5
26,41.6228,-87.8572,254.945,363.24,290.23,263.76,99.48,702.34,290.18,272.507,354.126,81.61,339.1,0.046751,0,0,26,1.23639,0.91462,0.798116,0.816288,0.792247,0.787773,0.963238,0.707834,1.16415,chlorpromazine,34.5,5
27,41.5184,-88.0457,266.755,352.48,289.51,264.25,88.23,791.31,359.36,174.532,248.923,74.3813,438.83,0.0389182,0,0,27,1.14452,1.19292,1.293,0.91499,0.910605,0.998969,1.09078,1.14034,1.13923,chlorpromazine,34.5,5
28,39.9795,-87.9432,259.877,365.65,292.85,263.82,101.83,877.09,418.11,118.45,187.75,69.2932,511.44,0.0552922,0,0,28,1.08215,0.85268,1.00467,0.71747,0.914475,0.886925,1.21371,0.817162,0.825968,chlorpromazine,34.5,5
30,41.7244,-87.9622,261.804,305.82,245.56,225,80.82,752.26,325.02,193.865,270.233,76.3586,446.44,0.0636314,0,0,30,1.097,0.767484,0.844748,1.01332,1.0797,0.816959,1.02856,0.884865,1.11905,chlorpromazine,34.5,5
32,40.2,-87.9763,262.184,313.57,258.07,235.62,77.95,782.96,347.04,171.197,246.982,75.7751,469.39,0.0587435,0,0,32,0.789063,0.966402,1.26303,0.970787,0.938576,1.15059,0.974893,0.936304,0.941136,chlorpromazine,34.5,5
33,42.095,-87.9992,263.17,288.31,241.47,222.81,65.5,650.31,252.58,335.002,421.476,86.4672,362,0.0523021,0,0,33,0.750712,1.20696,1.03387,1.2762,0.861783,1.27134,0.716745,1.05283,1.23934,chlorpromazine,34.5,5
35,40.499,-87.8451,253.384,366.34,298.93,271.34,95,668.98,260.72,328.634,413.183,84.5409,302.64,0.0443549,0,0,35,1.20112,0.970467,1.24295,0.734576,1.04501,1.10247,0.893425,0.720147,1.20447,chlorpromazine,34.5,5
36,42.0651,-88.0676,267.893,271.5,224.77,206.02,65.48,827.91,371.69,130.857,202.937,72.0724,556.41,0.0633029,0,0,36,1.16262,1.11148,0.767137,1.28512,0.90081,1.24414,0.970821,1.165,0.900677,chlorpromazine,34.5,5
37,42.6382,-88.0893,269.659,304.19,246.54,226.5,77.69,809.48,365.05,147.435,219.363,71.92,505.29,0.0495776,0,0,37,0.739248,1.21866,0.920536,1.22788,0.97928,0.724012,1.11896,1.19254,1.12618,chlorpromazine,34.5,5
38,41.8893,-88.0911,270.564,311.7,254.27,232.9,78.8,851.43,394.22,123.239,192.768,69.5225,539.73,0.0552596,0,0,38,0.729709,1.05851,0.961845,1.10564,0.811333,0.875033,1.15353,1.21064,0.993575,chlorpromazine,34.5,5
39,42.9581,-88.1277,273.9,397.87,314.4,281.41,116.46,861.27,412.31,138.391,212.627,74.2276,463.4,0.0319621,0,0,39,1.06294,1.27003,0.752569,0.712422,0.923522,0.746652,0.888847,1.28624,0.862813,chlorpromazine,34.5,5
40,40.4377,-87.9017,255.571,292.29,243.12,223.93,68.36,787.15,349.42,160.184,231.977,71.7848,494.86,0.0556876,0,0,40,0.856686,1.09947,1.25831,1.19708,1.03643,1.17594,1.27196,0.823172,1.1284,chlorpromazine,34.5,5
41,41.2171,-88.0758,269.92,305.5,243.57,222.25,83.25,789.04,348.97,162.566,237.983,75.4074,483.54,0.0638294,0,0,41,0.871109,0.902345,1.10156,1.007,1.23715,0.751594,0.923052,1.13444,0.956678,chlorpromazine,34.5,5
43,40.2499,-87.921,258.062,332.51,267.91,243.65,88.86,847.06,393.59,128.058,197.672,69.6059,514.55,0.0540996,0,0,43,1.02679,1.01342,1.05075,0.926255,0.993944,0.839068,1.26881,0.794397,0.927704,chlorpromazine,34.5,5
44,42.6757,-88.046,266.81,321.66,262.99,240.63,81.03,759.78,332.24,194.88,272.275,77.3858,438.12,0.0451887,0,0,44,0.965571,1.20915,0.856729,1.06389,0.967914,0.95513,0.935377,1.12134,1.10942,chlorpromazine,34.5,5
45,42.1843,-87.9541,260.396,300.34,245.8,226.85,73.49,687.01,279.98,272.216,353.215,80.9928,386.67,0.0599598,0,0,45,1.11104,0.831287,0.850596,1.15416,0.758021,0.894735,0.931204,0.900433,1.29381,chlorpromazine,34.5,5
46,41.1957,-87.9579,260.618,294.62,242.08,221.71,72.91,726.31,304.47,222.859,304.487,81.6181,431.69,0.0539005,0,0,46,0.940262,1.2529,0.939252,1.19994,0.824922,1.02557,0.788124,0.89548,0.937594,chlorpromazine,34.5,5
47,41.4168,-88.0389,266.288,278.36,228.76,210.27,68.09,797.29,352.14,151.676,225.453,73.7684,518.93,0.0625205,0,0,47,0.815581,1.07538,0.990865,1.29168,0.75363,0.991103,0.986885,1.07627,0.972273,chlorpromazine,34.5,5
48,42.859,-88.0131,264.776,394,324.03,293.76,100.24,731.37,307.43,254.876,335.164,80.2778,337.37,0.0256727,0,0,48,1.0233,1.21392,0.950118,0.739818,0.821107,1.16451,0.942537,1.08284,1.27541,chlorpromazine,34.5,5
49,41.2649,-88.1194,272.716,305.15,247.52,226.53,78.62,778.74,342.06,173.23,250.781,77.5417,473.59,0.0532009,0,0,49,1.22221,1.24695,1.27149,1.18023,0.818421,0.767903,0.821447,1.28247,0.913207,chlorpromazine,34.5,5
50,40.6538,-88.056,268.089,296.33,242.43,221.58,74.75,789.28,348.13,163.035,240.068,77.0235,492.95,0.0566219,0,0,50,0.881617,1.23178,1.2189,1.18893,0.730645,0.936144,0.82669,1.10628,0.83131,chlorpromazine,34.5,5
52,41.0366,-88.1083,271.947,273.17,223.17,204.29,68.88,808.06,357.49,143.438,218.086,74.6401,534.89,0.0635551,0,0,52,1.01127,1.19491,1.18717,1.28868,1.0917,0.966981,0.853389,1.26557,0.836384,chlorpromazine,34.5,5
54,42.3024,-88.0291,266.073,299.44,244.55,223.57,75.87,704.16,289.53,251.223,334.415,83.1825,404.72,0.0617595,0,0,54,1.03376,0.900984,0.767782,0.996276,1.26856,1.13849,0.742256,1.06967,1.05281,chlorpromazine,34.5,5
55,41.8175,-88.1111,272.603,343.84,277.07,252.06,91.78,831.69,385.9,140.855,211.968,71.1045,487.85,0.0575212,0,0,55,0.775433,0.752159,1.11706,0.786661,1.17688,0.933267,1.13928,1.298,1.09943,chlorpromazine,34.5,5
56,41.9845,-88.0901,271.389,302.8,246.92,225.69,77.11,740.39,315.45,209.568,290.332,80.7535,437.59,0.0664601,0,0,56,1.17027,0.781475,0.893751,1.00128,0.783822,1.05685,0.756285,1.22387,0.976556,chlorpromazine,34.5,5
57,40.4933,-87.8996,255.792,281.08,233.43,214.86,66.22,718.78,298.96,225.895,305.598,79.6946,437.7,0.0578197,0,0,57,0.805714,1.18508,1.17096,1.24864,1.11951,1.19336,0.915059,0.811638,1.04663,chlorpromazine,34.5,5
58,42.3213,-87.928,258.89,305.45,246.01,225.52,79.93,663.15,261.79,313.183,397.872,84.682,357.7,0.0562289,0,0,58,0.758009,0.975395,0.709013,1.05452,1.28739,0.833956,0.802097,0.831144,1.22362,chlorpromazine,34.5,5
59,42.3098,-88.0746,269.77,354.53,286.69,260.72,93.81,675.07,264.67,315.754,402.063,86.3001,320.54,0.0397836,0,0,59,0.950357,1.17978,1.12951,0.834373,1.21284,0.925084,0.703891,1.21654,1.18738,chlorpromazine,34.5,5
60,41.1154,-87.8774,255.454,345.47,280.69,255.37,90.1,724.18,308.33,238.079,317.399,79.3104,378.71,0.0547732,0,0,60,0.917027,0.766713,0.941272,0.780512,1.00598,1.07908,1.01076,0.754151,1.13628,chlorpromazine,34.5,5
61,41.2128,-88.0092,264.833,308.54,249.36,229.19,79.35,658.21,258.39,322.119,407.636,85.5098,349.67,0.0609397,0,0,61,1.06616,0.865148,1.27603,1.04893,1.03127,0.793906,0.761144,1.00549,1.21576,chlorpromazine,34.5,5
62,39.7352,-87.969,262.342,275.73,220.45,201.39,74.34,821.67,365.66,132.133,204.021,71.8803,545.94,0.0779312,0,0,62,1.10756,0.722619,1.07429,1.1129,0.889325,0.812698,1.02252,0.850317,0.820097,chlorpromazine,34.5,5
63,41.4207,-88.0851,270.624,352.24,288.45,260.81,91.43,772.9,342.96,195.468,276.585,81.1057,420.66,0.0418428,0,0,63,1.16077,1.25058,1.11135,0.85642,0.808668,1.10566,0.711777,1.21897,0.842411,chlorpromazine,34.5,5
64,41.0787,-88.115,272.58,342.25,278.84,250.88,91.37,838.9,388.99,139.861,215.167,75.2978,496.65,0.0595856,0,0,64,0.961366,0.868141,1.02763,0.727136,1.01761,1.25001,0.806337,1.27369,0.757977,chlorpromazine,34.5,5
65,42.2207,-87.9547,259.451,324.11,266.45,243.64,80.47,806.72,367.74,153.579,224.762,71.175,482.61,0.0418023,0,0,65,1.07596,1.25977,0.947544,1.02716,1.28177,1.08716,1.29657,0.929499,1.17982,chlorpromazine,34.5,5
66,40.2454,-88.0688,269.257,324.01,256.57,232.03,91.98,814.32,367.58,148.624,224.401,75.767,490.31,0.0584686,0,0,66,0.794075,1.07123,1.28424,0.905957,1.29082,0.734768,0.841803,1.0886,0.772825,chlorpromazine,34.5,5
67,40.6755,-87.9192,257.622,277.87,227.86,207.45,70.42,749.74,317.91,193.544,274.316,80.7614,471.87,0.0627372,0,0,67,1.015,1.1508,0.811343,1.13222,1.25142,1.25509,0.752394,0.802908,0.794583,chlorpromazine,34.5,5
68,40.9459,-88.0354,266.434,270.11,222.61,205.33,64.78,745.66,316.06,192.741,269.979,77.2302,475.55,0.0704417,0,0,68,0.984593,0.863005,1.22983,1.25778,0.9853,1.07054,0.918093,1.08976,1.06116,chlorpromazine,34.5,5
69,41.2697,-87.8953,256.302,331.41,268.95,244.36,87.05,801.97,363.07,159.706,233.406,73.6903,470.56,0.0472147,0,0,69,1.29466,1.16093,0.860009,0.941595,1.06835,0.979596,1.12495,0.773179,0.98134,chlorpromazine,34.5,5
71,40.9899,-87.8472,253.027,277.04,227.13,209.73,67.31,694.7,283.3,252.836,332.337,79.4946,417.66,0.0649475,0,0,71,1.00009,0.884314,0.987544,1.23436,1.19081,0.984341,1.00487,0.713281,1.21882,chlorpromazine,34.5,5
72,39.9877,-87.8635,254.165,294.63,242.53,222.15,72.48,674.47,268.78,291.914,377.128,85.2065,379.84,0.0669953,0,0,72,0.839699,0.812878,1.126,1.00816,0.977533,1.21374,0.769033,0.724405,1.00867,chlorpromazine,34.5,5
74,40.7652,-87.8552,253.784,380.96,310.86,281.79,99.17,758.96,338.04,211.132,286.995,75.8537,378,0.0389712,0,0,74,0.815189,1.00534,1.18988,0.747854,0.838651,1.04459,1.22723,0.739535,1.19096,chlorpromazine,34.5,5
77,42.2743,-88.0768,268.405,288.27,241.3,223.14,65.13,790.02,351.8,157.931,229.464,71.5249,501.75,0.0601432,0,0,77,1.08615,0.882234,1.10344,1.21434,0.918293,1.26615,1.1999,1.26954,1.28229,chlorpromazine,34.5,5
78,43.2844,-88.0148,264.119,357.74,292.55,265.11,92.63,824.52,384.57,151.033,222.752,71.71,466.78,0.0379302,0,0,78,0.836411,1.13052,0.75564,0.798775,1.20126,1.19653,1.21076,1.06536,1.15816,chlorpromazine,34.5,5
79,40.9716,-87.9791,262.341,289,236.72,215.03,73.97,802.58,355.91,151.987,228.643,76.6464,513.58,0.0571817,0,0,79,0.720545,1.26516,0.823922,1.12072,1.14973,1.1853,0.816303,0.918126,0.756191,chlorpromazine,34.5,5
80,40.3609,-88.0353,266.19,305.83,250.87,228.52,77.31,812.96,365.67,147.724,222.881,75.1475,507.13,0.0529648,0,0,80,0.80261,1.28646,1.25416,1.08805,1.02445,1.05005,0.88209,1.06207,0.803689,chlorpromazine,34.5,5
81,41.9556,-88.0629,268.735,359.81,290.56,264.01,95.8,770.74,343.94,194.137,270.675,76.5283,410.93,0.0439614,0,0,81,1.23162,1.00733,1.14508,0.795896,1.09781,0.919451,0.996333,1.16869,1.1534,chlorpromazine,34.5,5
82,41.7263,-88.0759,269.576,260.29,212.6,194.98,65.31,793.85,346.43,150.276,224.783,74.498,533.56,0.0720326,0,0,82,0.747081,0.931358,0.873934,1.26553,1.28057,1.08001,0.897249,1.17137,0.930695,chlorpromazine,34.5,5
83,41.6098,-87.9886,262.977,301.92,249.1,229.74,72.18,719.31,302.97,229.778,308.168,78.3819,417.39,0.0602709,0,0,83,0.736848,0.838504,1.09613,1.11187,0.833246,1.03833,0.99128,0.992827,1.2363,chlorpromazine,34.5,5
84,42.3673,-87.9865,262.862,338.27,276.23,250.92,87.35,824.6,380.92,145.873,217.697,71.8149,486.33,0.0520805,0,0,84,1.17918,0.893318,0.727205,0.840654,1.00862,1.15327,1.16674,0.961108,1.05572,chlorpromazine,34.5,5
86,42.0384,-88.0141,264.413,356.41,293.62,266.79,89.62,816.46,378.55,156.557,229.077,72.5115,460.05,0.0511239,0,0,86,1.13029,0.776277,0.898305,0.764603,0.796673,1.25997,1.16386,1.04095,1.11636,chlorpromazine,34.5,5
87,39.7607,-87.8654,254.565,305.37,246.38,225.2,80.17,701.59,288.24,252.753,334.871,82.1097,396.22,0.0628627,0,0,87,0.994392,0.909756,1.23969,0.979514,1.27593,0.903481,0.863753,0.716314,1.00159,chlorpromazine,34.5,5
88,41.2181,-87.8713,254.536,309.2,249.93,229.95,79.25,669.71,267.86,301.497,384.181,82.6766,360.51,0.0497332,0,0,88,0.782019,1.18189,1.05923,1.17119,1.04744,0.712924,0.926494,0.73062,1.25056,chlorpromazine,34.5,5
89,41.5509,-88.0082,263.404,308.47,250.59,230.33,78.14,828.21,378.72,134.77,204.438,69.6605,519.74,0.049067,0,0,89,0.897718,1.24107,1.04355,1.24079,0.752196,0.702402,1.28529,0.97083,1.0856,chlorpromazine,34.5,5
91,42.3607,-88.0006,263.995,342.68,282.66,257.89,84.79,656.43,252.1,344.418,431.068,86.6414,313.75,0.0513397,0,0,91,1.04382,0.825617,0.882673,0.807079,0.94214,1.27992,0.736519,1.02929,1.2617,chlorpromazine,34.5,5
93,41.1944,-87.964,260.272,271.85,224.88,207.02,64.83,776.56,337.92,164.99,238.677,73.6787,504.71,0.0672214,0,0,93,0.912441,0.889494,0.982506,1.20842,1.22424,1.22686,1.08174,0.925079,1.07763,chlorpromazine,34.5,5
94,40.65,-87.9066,257.748,311.24,252.55,230.91,80.33,692.31,282.44,268.412,351.126,82.7054,381.07,0.0629462,0,0,94,0.977355,0.802499,1.08292,0.919425,1.2445,1.01695,0.848422,0.796427,1.08257,chlorpromazine,34.5,5
95,39.6111,-87.9822,263.27,283.47,228.11,207.8,75.67,771.48,332.98,172.952,251.848,78.8861,488.01,0.0694251,0,0,95,1.23869,0.989784,1.22526,1.12837,0.843285,0.859191,0.774721,0.890247,0.751048,chlorpromazine,34.5,5
96,41.4814,-87.9938,263.487,314.19,257.65,236.07,78.12,721.47,303.84,233.057,313.559,80.492,407.28,0.0535147,0,0,96,1.28961,1.04729,1.06626,1.03125,1.0012,1.03145,0.869666,0.992106,1.09152,chlorpromazine,34.5,5
97,41.6107,-87.8744,255.082,342.41,278.14,253.34,89.07,768.72,342.94,188.383,262.687,74.2946,426.31,0.0480664,0,0,97,1.1872,0.949873,0.907762,0.861534,1.10137,1.01645,1.23585,0.761175,1.18313,chlorpromazine,34.5,5
98,42.6428,-88.0757,269.991,334.27,268.07,244.73,89.54,806.69,367.02,156.468,229.715,73.2377,472.42,0.0548097,0,0,98,1.02043,0.854114,0.802317,0.94962,0.764048,0.755886,1.07087,1.15348,1.10401,chlorpromazine,34.5,5
99,40.022,-87.9587,261.221,282.29,225.82,206.64,75.65,767.76,330.69,174.254,251.112,76.8486,485.47,0.0683601,0,0,99,0.700144,0.956225,1.15593,1.1672,1.05587,0.73932,0.907989,0.843373,0.886792,chlorpromazine,34.5,5
100,42.3186,-87.9561,261.811,328.31,259.57,236.85,91.46,640.56,245.02,363.164,450.704,87.5328,312.25,0.058583,0,0,100,1.05323,0.759239,0.73078,0.881813,1.16428,0.718128,0.728965,0.865701,1.261,chlorpromazine,34.5,5
102,43.1892,-87.9752,262.649,407.89,327.76,296.06,111.83,766.05,340.99,215.761,292.277,76.5056,358.16,0.0290719,0,0,102,0.796737,1.04408,0.777528,0.704732,0.743866,0.881797,1.13559,0.9552,1.29778,chlorpromazine,34.5,5
103,40.8919,-88.0093,263.898,356.49,291.29,263.93,92.56,856.13,405.17,128.839,198.049,69.2019,499.64,0.0522744,0,0,103,1.27561,0.847819,1.14007,0.720179,1.19505,1.16696,1.2879,1.01753,1.02747,chlorpromazine,34.5,5
104,40.8524,-88.1047,272.531,280.23,229.01,209.34,70.89,756.8,323.83,186.723,266.715,79.9823,476.57,0.0764271,0,0,104,1.28291,0.732168,1.1654,1.0774,0.711409,1.1238,0.723835,1.25394,0.845607,chlorpromazine,34.5,5
105,41.6091,-88.0564,268.902,296.96,241.46,222.35,74.61,660.82,259.81,314.848,400.998,86.1436,363.86,0.0651624,0,0,105,1.12124,0.822732,1.17537,1.13752,0.722791,0.828666,0.70642,1.12895,1.17344,chlorpromazine,34.5,5
106,39.7408,-87.8709,254.072,268.92,222.71,205.01,63.91,712.11,292.51,230.111,310.668,80.5484,443.19,0.0668447,0,0,106,0.829759,1.02213,1.25074,1.25252,1.10775,1.20449,0.875613,0.74758,0.987561,chlorpromazine,34.5,5
108,41.6471,-88.0908,270.678,290.51,234.88,215.74,74.77,717.33,297.82,230.03,311.683,81.6445,426.82,0.0592547,0,0,108,0.989812,1.11849,1.16652,1.21276,1.13999,0.760988,0.765361,1.20526,1.03884,chlorpromazine,34.5,5
110,43.5229,-87.9789,262.497,379.29,303.95,275.54,103.75,795.54,366.65,176.415,249.573,73.1476,416.25,0.0320914,0,0,110,1.1173,1.14157,0.717695,0.811818,0.955036,0.821413,1.26157,0.954225,1.27102,chlorpromazine,34.5,5
112,42.5151,-88.0052,263.959,310.3,257.64,237.25,73.05,684.65,277.5,282.86,365.596,82.7286,374.35,0.0437318,0,0,112,0.71359,1.29044,0.966092,1.17584,0.970603,1.09021,0.837245,1.05862,1.25668,chlorpromazine,34.5,5
114,40.5799,-87.9457,260.244,283.46,228.79,209.69,73.77,701.08,285.7,247.55,330.3,82.7409,417.62,0.0709113,0,0,114,0.724891,0.800786,1.04628,1.07997,1.22244,0.913602,0.782155,0.847932,0.988917,chlorpromazine,34.5,5
115,40.8378,-87.9931,263.741,346.73,282.12,254.97,91.76,714.87,297.57,254.766,339.051,84.2735,368.14,0.0503573,0,0,115,1.28029,1.02011,1.15605,0.74974,1.21726,1.17175,0.726137,0.97781,0.946871,chlorpromazine,34.5,5
116,41.0698,-88.0904,270.212,334.81,273.78,248.37,86.44,808.52,367.74,157.06,231.64,74.5706,473.71,0.0612385,0,0,116,1.12275,0.75453,1.20066,0.756918,1.15842,1.23269,0.951136,1.23703,0.964262,chlorpromazine,34.5,5
117,40.1684,-88.0302,266.504,327.92,261.04,235.52,92.4,829.2,378.39,140.364,215.87,75.4974,501.28,0.0538071,0,0,117,0.889464,1.19937,1.13254,0.923125,1.13453,0.773886,0.831364,0.985036,0.706967,chlorpromazine,34.5,5
118,41.6639,-87.9838,262.573,331.91,274.13,251.21,80.7,684.77,277.46,288.974,371.362,82.3794,352.86,0.0444035,0,0,118,0.944944,1.12671,1.23711,0.935862,1.25921,1.15901,0.884046,1.01293,1.27839,chlorpromazine,34.5,5
