Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,drug,cnet,dose
90,41.9613,-88.1458,277.673,637.37,474.75,387.16,250.21,910.53,345.76,222.372,302.472,80.0863,273.16,0.0234923,0,0,90,1.16236,0.539142,1.23116,1.43133,0.638485,0.856884,0.73382,1.37272,1.01218,dofetilide,2.1,20
91,22.9729,-88.0984,79.9681,480.29,331.91,241.61,238.68,189.7,165.79,10.7196,167.131,72.2566,-290.59,0.0637996,0,0,91,0.664806,1.15245,0.942913,0.65246,0.834106,0.518517,0.91338,1.10404,1.3622,dofetilide,2.1,20
92,43.5121,-87.9933,262.442,1149.36,992.75,899.71,249.65,1420.54,936.24,165.576,236.659,71.0754,271.18,-0.0177407,1,0,92,0.925635,0.69504,0.69203,0.571745,0.744865,1.22244,1.17303,1.01389,1.02304,dofetilide,2.1,20
95,42.4034,-87.8744,253.124,1026.26,902.61,846.23,180.03,1157.52,223.33,396.492,472.782,76.2955,131.26,-0.0200129,1,0,95,1.36897,0.779578,1.22386,0.992425,1.04059,1.33547,1.40675,0.897374,1.4849,dofetilide,2.1,20
96,28.3477,-87.9588,80.0456,488.79,325.8,232.73,256.06,154.39,136.44,4.90254,167.98,72.5575,-334.4,0.0687924,0,0,96,0.952975,1.14575,1.48602,0.620709,0.74195,0.549433,0.889014,0.777914,1.06883,dofetilide,2.1,20
97,39.822,-87.9305,259.704,534.38,406.68,337.61,196.77,744.32,236.67,371.418,464.592,93.1584,209.94,0.0293102,0,0,97,0.544263,0.848014,1.33367,1.19047,1.35112,1.20634,0.525871,0.807098,0.821614,dofetilide,2.1,20
99,44.0285,-87.9988,264.12,738.2,548.25,413.13,325.07,1096.22,620.3,139.255,210.645,71.3791,358.02,-0.00165138,0,0,99,1.48017,0.892554,0.642486,1.05764,0.752089,1.11378,1.08344,0.951435,0.942444,dofetilide,2.1,20
100,45.7212,-88.1256,273.18,732.83,470.94,367.5,365.33,1007.25,348.81,218.971,296.622,77.6405,274.42,-0.0160179,0,0,100,1.14082,1.26822,0.805145,0.626923,1.45699,1.10822,0.809773,1.41503,1.19048,dofetilide,2.1,20
101,41.6469,-87.8343,253.403,592.21,430.22,355.2,237.01,788.59,265.62,316.72,397.36,80.6284,196.38,0.0226501,0,0,101,1.00608,0.615604,1.13543,1.26457,1.2786,0.957549,1.07681,0.695913,1.32805,dofetilide,2.1,20
102,41.6128,-87.9704,262.312,718.49,469.28,369.04,349.45,894.63,278.76,286.166,366.877,80.6978,176.14,0.00794099,0,0,102,0.809507,0.865092,1.47859,1.03856,1.2401,0.574524,0.890809,0.872975,1.18643,dofetilide,2.1,20
103,42.7942,-87.9545,260.442,624.79,467.52,374.94,249.85,964.32,465.01,155.797,226.847,71.0402,339.53,0.00718292,0,0,103,0.676695,0.945765,1.09453,1.45831,1.13446,1.02982,1.30862,0.902624,1.10015,dofetilide,2.1,20
104,42.8121,-87.7656,246.15,1034.66,889.88,809.36,225.3,1158.15,216.7,431.166,510.064,78.8881,123.49,-0.0428706,1,0,104,0.724483,1.31644,1.28043,0.8829,0.924278,1.36316,1.05861,0.679227,1.38612,dofetilide,2.1,20
105,40.2214,-87.9315,262.575,698.09,478.52,376.65,321.44,945.82,379.57,197.75,277.355,79.5903,247.73,0.0291342,0,0,105,0.698118,0.527181,0.986412,1.20201,0.721444,0.504026,0.776807,0.740234,0.778896,dofetilide,2.1,20
106,41.649,-88.1317,273.513,627.04,475.75,376.49,250.55,928.21,346.06,223.622,308.294,84.659,301.17,0.000956222,0,0,106,1.01513,1.23057,1.47343,0.509884,1.31481,1.43409,0.520584,1.37788,0.724329,dofetilide,2.1,20
107,44.6635,-88.0359,266.56,1164.12,1008.37,940.68,223.44,1345.85,825.51,260.111,334.063,74.0725,181.73,-0.0294436,1,0,107,0.865952,0.747715,0.523129,1.48583,0.504129,0.894979,1.14772,1.12539,1.28481,dofetilide,2.1,20
108,44.9944,-88.0533,267.034,896.6,579.7,419.39,477.21,1208.29,440,166.016,238.632,72.6045,311.69,-0.0369784,0,0,108,1.21957,1.47982,1.10937,1.03033,0.942208,0.983189,0.998464,1.14726,1.08781,dofetilide,2.1,20
110,43.1425,-88.1063,271.762,712.47,498.87,385.83,326.64,1043.06,571.3,133.944,202.298,68.3456,330.59,0.00464904,0,0,110,0.590524,0.858706,1.31048,1.35847,1.08113,0.611643,1.34695,1.2369,1.16978,dofetilide,2.1,20
111,41.0546,-87.834,253.408,747.21,536.9,392.11,355.1,1070.73,550.42,147.668,221.531,73.8513,323.52,0.00984901,0,0,111,0.702169,0.875683,0.826757,0.567886,1.03236,0.946625,0.976749,0.619256,0.735471,dofetilide,2.1,20
112,43.4775,-88.1456,274.663,603.13,455.64,365.93,237.2,1006.53,546.91,125.66,196.241,70.5743,403.4,0.0114919,0,0,112,0.997499,0.962612,1.04206,0.783994,1.39063,1.31242,1.03694,1.44511,0.927736,dofetilide,2.1,20
113,42.5732,-87.9219,257.919,1127.16,1004.45,951.36,175.8,1362.8,910.08,264.913,341.414,77.4958,235.64,-0.031776,1,0,113,0.889764,0.925772,1.20248,0.503982,1.30399,1.25974,0.984139,0.862762,1.23091,dofetilide,2.1,20
114,44.7881,-88.0372,265.241,1243.82,995.02,843.65,400.17,1446.5,277.37,249.281,323.522,74.2439,202.68,-0.052021,1,0,114,0.609325,1.1182,1.05403,0.892502,0.542754,1.21816,0.945928,1.16281,1.32442,dofetilide,2.1,20
115,42.3037,-87.9537,259.214,1215.6,1040.92,895.36,320.24,1507.18,1045.25,127.816,195.163,67.3418,291.58,-0.0351691,1,0,115,1.06938,0.988525,1.38453,0.936753,0.588276,0.935212,1.4364,0.908824,1.0301,dofetilide,2.1,20
119,40.561,-87.7032,243.611,1182.82,1049.88,964.23,218.59,1382.6,302.54,240.772,314.358,73.5837,199.78,-0.0234462,1,0,119,0.930635,0.95262,1.27305,1.01038,0.604925,1.28492,1.24013,0.544328,1.00684,dofetilide,2.1,20
121,43.4483,-87.8352,252.565,687.9,446.03,359.03,328.87,822.29,230.82,395.94,483.759,87.8049,134.39,-0.0112012,0,0,121,0.917,1.41491,0.727739,1.36217,1.42256,0.592624,0.717898,0.644372,1.11268,dofetilide,2.1,20
122,43.3703,-88.1709,278.032,695.27,487.68,376.26,319.01,1009.89,414.1,175.233,251.917,76.6733,314.62,0.00740329,0,0,122,0.578183,0.884188,1.02691,0.578784,1.1736,1.00906,0.75672,1.49817,0.951782,dofetilide,2.1,20
124,44.4138,-87.841,250.683,1126.09,896.78,766.31,359.78,1293.87,246.54,322.671,397.849,75.1585,167.78,-0.0498533,1,0,124,1.09325,1.37366,0.912212,0.726496,0.934507,1.38827,1.10113,0.786974,1.447,dofetilide,2.1,20
125,42.5439,-87.877,253.567,1305.9,898.25,758.56,547.34,1455.44,281.53,265.236,338.591,74.1065,149.54,-0.0239941,1,0,125,0.772684,1.03002,1.33915,0.540117,1.09935,0.819233,1.15443,0.770623,1.31686,dofetilide,2.1,20
126,44.645,-88.0491,267.266,771.79,549.66,416.1,355.69,1095.82,464.36,155.547,227.504,71.9474,324.03,-0.025756,0,0,126,1.41273,1.34619,1.05067,1.32468,0.884545,0.862863,1.09612,1.11144,1.07781,dofetilide,2.1,20
127,41.3972,-88.1017,273.214,593.5,440.52,362.05,231.45,936.47,454.09,159.484,235.581,76.0866,342.97,0.0198658,0,0,127,1.36448,0.871053,1.1704,1.48263,1.07193,0.825449,0.826569,1.20331,0.824677,dofetilide,2.1,20
128,44.1646,-87.9909,262.466,669.72,482,374.01,295.71,993.08,421.93,170.764,242.401,71.6265,323.36,-0.00298898,0,0,128,0.909111,1.048,1.00444,0.985587,1.33116,1.25336,1.26316,1.02673,1.2439,dofetilide,2.1,20
129,45.1468,-88.1082,267.502,1042.64,849.39,762.98,279.66,1305.34,835.42,160.366,228.817,68.4462,262.7,-0.0445704,1,0,129,1.27613,1.38285,1.1573,1.01834,1.15192,0.625809,1.45996,1.25637,1.34912,dofetilide,2.1,20
135,41.1728,-87.8593,254.24,689.49,523.77,407.09,282.4,920.71,263.68,303.914,390.407,86.4756,231.22,0.00752489,0,0,135,1.35573,0.835445,0.845418,0.818688,0.713993,1.32377,0.624388,0.665588,0.840172,dofetilide,2.1,20
137,48.7252,-88.0242,79.9384,492.54,259.13,173.77,318.77,28.68,27.51,0.318525,145.679,63.5287,-463.86,0.0852834,0,0,137,0.542,0.966512,0.833964,0.590157,0.511702,0.765983,1.46394,0.985041,1.14621,dofetilide,2.1,20
140,43.7691,-88.1246,272.986,687.1,446.85,356.74,330.36,903.5,299.94,259.948,344.196,84.2362,216.4,-0.0123339,0,0,140,1.33615,1.45013,1.14727,1.13885,1.49803,0.562476,0.611416,1.22316,0.932913,dofetilide,2.1,20
142,45.2914,-88.0088,264.256,732.14,464.11,367.21,364.93,969.68,308.98,251.409,328.569,77.146,237.54,-0.00964006,0,0,142,0.529911,1.08834,0.656613,0.900076,1.38112,1.03726,0.986852,1.05653,1.37866,dofetilide,2.1,20
143,44.8288,-88.0556,267.512,673.44,509.36,409.22,264.22,959.8,337.27,225.386,303.027,77.6303,286.36,-0.0195396,0,0,143,0.939201,1.24489,1.00188,1.37089,0.857438,1.37638,0.901543,1.19844,1.19602,dofetilide,2.1,20
145,42.3574,-88.0215,261.734,1066.56,874.72,811,255.56,1186.41,249.76,318.196,393.508,75.3032,119.85,-0.0236999,1,0,145,0.634499,0.816889,1.40207,1.09951,0.974509,0.546545,1.27526,1.01236,1.41083,dofetilide,2.1,20
154,45.3064,-88.1058,272.278,702.49,481.75,370.51,331.98,1061.42,593.11,135.276,206.036,70.751,358.93,0.00426552,0,0,154,1.21882,0.908848,0.590631,0.707546,1.26733,1.00264,1.07231,1.27178,1.04328,dofetilide,2.1,20
155,39.72,-87.7514,247.346,688.02,521.03,392.76,295.26,1041.3,557.39,139.616,213.741,74.115,353.28,0.014305,0,0,155,1.12606,0.915609,0.856054,0.544246,1.05866,1.17869,0.969928,0.513535,0.621268,dofetilide,2.1,20
156,45.7465,-88.0543,267.099,647.96,475.38,372.31,275.65,1056.78,598,118.257,187.239,68.9742,408.82,-0.00346028,0,0,156,1.14509,1.18263,0.536778,0.733882,1.39416,1.36801,1.18731,1.15181,0.954897,dofetilide,2.1,20
157,44.4702,-88.0169,264.461,593.74,436.56,353.16,240.58,946.77,470.55,154.319,224.295,69.9673,353.03,0.0136449,0,0,157,0.884287,0.798471,0.81481,1.02571,1.49174,1.27424,1.37752,1.08416,1.27953,dofetilide,2.1,20
159,30.8154,-88.0004,79.9959,444.81,311.45,209.75,235.06,113.11,107.99,0.557735,145.324,67.3153,-331.7,0.0745709,0,0,159,1.31269,1.4872,0.597698,0.698641,0.676277,0.836091,1.19468,0.935982,1.24714,dofetilide,2.1,20
164,45.5916,-88.0361,262.196,1514.76,1302.69,1206.51,308.25,1685.47,1217.11,160.584,230.763,70.1801,170.71,-0.072646,1,0,164,1.46776,1.42815,0.944031,1.0516,0.655054,0.618485,1.4498,1.06147,1.39417,dofetilide,2.1,20
166,43.0987,-87.9913,261.099,1067.13,914.44,852.51,214.62,1243.54,266.87,280.728,356.311,75.5792,176.41,-0.0369686,1,0,166,0.801735,1.2162,1.26451,1.00746,0.990856,0.843837,1.11677,1.03,1.21442,dofetilide,2.1,20
169,41.8174,-88.0568,270.623,549.5,392.15,327.09,222.41,764.89,258.74,320.514,408.671,88.1427,215.39,0.0346578,0,0,169,0.728838,0.650352,1.02423,1.11248,1.44207,0.851689,0.602387,1.08968,0.978525,dofetilide,2.1,20
170,42.5434,-88.134,277.053,741.59,521.68,402.1,339.49,978.96,295.27,259.419,343.49,84.0558,237.37,0.0115457,0,0,170,1.26779,0.663908,0.937635,0.85781,0.665655,0.851215,0.556606,1.28889,0.917647,dofetilide,2.1,20
171,44.9391,-88.0903,271.061,606.15,432.01,355.27,250.88,849.71,284.21,276.346,359.95,83.5925,243.56,-0.00527809,0,0,171,0.911963,1.27445,0.761704,1.31924,1.3809,0.991414,0.683851,1.25729,1.09896,dofetilide,2.1,20
174,41.1122,-87.8111,251.874,685.11,502.49,395.32,289.79,920.57,298.41,263.009,346.702,83.6783,235.46,-0.00478138,0,0,174,0.60472,1.22485,1.07159,1.25103,0.905262,0.903424,0.739028,0.614474,0.816838,dofetilide,2.1,20
175,40.3112,-87.9362,261.536,575.24,416.85,346.25,228.99,810.06,299.53,265.522,348.399,82.8632,234.82,0.0367387,0,0,175,0.718625,0.509152,1.21499,1.44731,1.02815,0.740624,0.801624,0.800136,0.959606,dofetilide,2.1,20
176,41.7677,-87.639,239.424,996.17,841.25,780.42,215.75,1052.19,193.38,584.387,665.196,80.804,56.02,-0.014839,1,0,176,0.570127,0.786326,0.850778,0.877168,1.15714,1.05983,1.25452,0.532437,1.49882,dofetilide,2.1,20
178,44.9822,-88.0625,268.29,592.62,441.26,366.62,226,846.72,294.25,266.402,345.183,78.7701,254.1,0.00706555,0,0,178,0.958656,0.789797,0.663061,1.23494,1.16723,1.34469,0.958974,1.22533,1.43414,dofetilide,2.1,20
179,41.9628,-87.6976,243.502,698.94,536.76,412.67,286.27,1004.16,413.89,183.01,257.383,74.3618,305.22,-0.0183063,0,0,179,1.30373,1.47367,0.987222,1.46622,0.894002,1.20224,1.22902,0.524911,0.897363,dofetilide,2.1,20
180,41.0014,-87.9149,259.186,754.21,501.34,377.95,376.26,979.48,320.1,244.924,331.279,86.3386,225.27,-0.00350442,0,0,180,1.23685,1.25387,1.01451,0.564791,1.23495,0.690202,0.527661,0.720727,0.64515,dofetilide,2.1,20
181,39.1732,-87.7601,249.895,621.15,438.83,352.2,268.95,902.6,400.16,179.116,253.916,74.788,281.45,0.033839,0,0,181,0.525512,0.573225,1.16361,1.3528,1.12768,0.619521,1.16307,0.54082,0.875883,dofetilide,2.1,20
184,43.763,-88.1024,271.792,567.52,418.07,346.57,220.95,883.24,384.72,189.294,263.056,73.7517,315.72,0.0240361,0,0,184,1.19224,0.590373,0.97862,1.06966,1.40825,1.14069,1.12997,1.32703,1.33291,dofetilide,2.1,20
1,41.7364,-87.8403,252.609,679.11,486.6,375.71,303.4,957.88,396.86,186.287,258.814,72.5158,278.77,-0.00154947,0,0,1,1.25955,1.13245,1.4096,0.921915,1.27445,0.816716,1.36352,0.703243,1.14164,dofetilide,2.1,9
2,41.8556,-87.9266,258.646,668.84,513.27,411.16,257.68,911.61,297.69,261.93,340.518,78.5751,242.77,0.00282594,0,0,2,1.08776,0.804707,1.37275,1.02163,0.660989,1.15547,1.00881,0.848511,1.21274,dofetilide,2.1,9
4,41.2342,-87.9795,264.565,598.2,438.86,361.46,236.74,825.61,268.21,302.449,392.757,90.2913,227.41,0.0114433,0,0,4,0.788933,1.07789,0.94939,1.12363,0.947599,0.779872,0.513344,0.870073,0.755705,dofetilide,2.1,9
5,42.2915,-88.0337,268.165,641.58,472.36,390.69,250.89,890.72,314.87,246.042,329.952,83.8947,249.14,0.0014934,0,0,5,1.22937,1.06536,0.956006,1.34837,0.619484,0.643933,0.648585,0.987129,0.859177,dofetilide,2.1,9
7,41.2717,-87.943,259.653,600.99,460.04,370.21,230.78,863.56,285.32,278.456,366.95,88.4775,262.57,0.00494187,0,0,7,1.12734,1.21322,1.0768,0.59416,1.19831,1.4073,0.535858,0.835674,0.7209,dofetilide,2.1,9
10,43.0752,-88.0494,268.702,756.11,513.94,386.41,369.7,1063.03,537.81,149.699,221.811,72.1012,306.92,0.0100422,0,0,10,0.754755,0.738202,0.883224,0.647699,0.953403,0.66055,1.04908,1.03994,1.00258,dofetilide,2.1,9
11,41.0585,-87.762,246.697,586.95,467.18,381.16,205.79,957.69,484.29,149.063,221.87,72.7965,370.74,0.00304668,0,0,11,0.80391,1.26541,1.01014,1.10438,1.04747,1.42593,1.21314,0.58209,0.782922,dofetilide,2.1,9
13,40.2137,-87.9218,257.658,525.44,412.9,347.89,177.55,812,324.76,240.369,320.083,79.7006,286.56,0.0312588,0,0,13,1.38171,0.653576,1.36462,1.00154,1.17733,1.34125,0.951589,0.823403,1.02888,dofetilide,2.1,9
14,41.5288,-88.0939,271.614,619.24,441.84,362.12,257.12,918.69,398.4,182.448,261.832,79.3725,299.45,0.00150281,0,0,14,0.502533,1.3019,1.40423,1.1301,1.22046,0.581343,0.725196,1.13212,0.771478,dofetilide,2.1,9
15,43.3562,-88.0737,268.703,621.25,480.94,389.76,231.49,969.72,425.08,170.982,248.567,77.5743,348.47,-0.0136157,0,0,15,1.32584,1.4682,1.25093,0.796372,1.11965,1.38473,0.766849,1.20998,0.81169,dofetilide,2.1,9
18,42.6098,-88.1903,280.27,686.06,483.79,383.09,302.97,1050.9,584.72,125.78,202.133,76.3447,364.84,-0.00504597,0,0,18,1.35251,1.34048,1.09712,0.598936,1.18766,0.681243,0.619567,1.44938,0.564899,dofetilide,2.1,9
20,45.4048,-87.9824,261.83,710.87,484.66,376.75,334.12,1029.15,507.75,151.363,220.342,68.9701,318.28,-0.0195695,0,0,20,1.42391,1.38016,0.823026,1.08034,1.30752,0.730013,1.49315,0.964038,1.29249,dofetilide,2.1,9
21,39.088,-87.9091,258.716,615.48,453.45,369.41,246.07,960.7,490.9,145.561,222.559,76.9866,345.22,0.0123977,0,0,21,1.45445,1.16984,1.2283,1.04432,1.08621,0.666436,0.793681,0.712182,0.571739,dofetilide,2.1,9
22,43.5472,-87.986,262.317,590.06,459.24,385.02,205.04,776.51,230.06,396.111,482.233,86.1097,186.45,0.0151362,0,0,22,0.761214,0.601802,0.717928,0.911148,0.781716,1.49751,0.750619,0.973089,1.37017,dofetilide,2.1,9
25,43.6637,-88.1434,275.575,676.79,474.19,383.48,293.31,912.72,308.26,248.434,327.575,79.1307,235.93,-0.00265192,0,0,25,0.899575,0.981637,1.3318,0.919708,1.0115,0.733913,0.838232,1.40694,1.25977,dofetilide,2.1,9
27,44.6223,-88.0697,269.091,676.48,491.72,386.53,289.95,1009.89,435.5,166.141,240.848,74.6978,333.41,-0.00675534,0,0,27,0.815516,1.14146,0.795586,0.669027,1.07818,1.11744,0.921793,1.17398,0.995901,dofetilide,2.1,9
28,44.6823,-88.0904,270.245,657.13,501.62,397.05,260.08,1043.25,577.74,136.644,209.333,72.6799,386.12,-0.000763425,0,0,28,0.854672,1.02472,0.648055,0.639608,0.927037,1.39642,0.93724,1.21773,0.88723,dofetilide,2.1,9
30,42.897,-87.6875,243.14,737.02,509.94,382.5,354.52,975.29,325.18,243.861,321.393,77.5183,238.27,-0.0151055,0,0,30,1.05917,1.39563,0.733522,0.715208,1.24343,1.04644,1.10792,0.517388,1.05005,dofetilide,2.1,9
31,43.3098,-87.8519,254.728,701.51,513.81,403.56,297.95,982.09,399.64,191.367,265.039,73.6587,280.58,0.00155968,0,0,31,1.12096,0.822285,0.671342,1.21236,0.610485,0.805366,1.24918,0.693148,1.13449,dofetilide,2.1,9
32,43.7227,-88.064,270.104,1116.7,925.01,863.36,253.34,1247.48,237.01,353.329,434.45,80.9582,130.78,-0.00772087,1,0,32,1.49599,0.551368,0.657084,0.516762,0.998886,0.672193,0.858383,1.14193,1.31535,dofetilide,2.1,9
36,43.2451,-87.7372,245.492,671.55,501.92,398.57,272.98,892.93,286.7,288.386,365.001,76.6015,221.38,-0.0089069,0,0,36,1.41634,1.057,0.838061,1.15579,0.895024,1.32883,1.34997,0.607935,1.43534,dofetilide,2.1,9
40,45.056,-88.1073,270.672,1188.79,972.36,854.46,334.33,1431.49,850.32,179.546,249.901,70.3463,242.7,-0.0310182,1,0,40,0.744339,0.675849,0.746487,0.749454,0.510079,0.888897,1.21937,1.33951,1.37053,dofetilide,2.1,9
42,42.1895,-87.8117,250.74,545.65,418.31,347.65,198,891.34,414.39,172.952,248.443,75.479,345.69,0.0114978,0,0,42,1.20008,1.17544,0.754806,1.2999,1.25591,1.14585,1.08713,0.640316,0.85396,dofetilide,2.1,9
45,46.3182,-88.1239,273.305,609.94,457.24,386.07,223.87,861.04,288.41,267.872,347.496,79.6141,251.1,-0.0259451,0,0,45,1.43603,1.45633,0.89132,1.44239,0.996105,1.05435,0.880786,1.45477,1.41733,dofetilide,2.1,9
46,46.0319,-88.023,265.344,666.79,475.61,378.87,287.92,1009,503.97,151.669,222.131,70.4531,342.21,-0.011337,0,0,46,0.520555,1.18902,0.568774,0.991482,1.14652,0.977829,1.29345,1.07875,1.22147,dofetilide,2.1,9
48,42.9175,-88.1731,278.39,749.51,569.49,445.47,304.04,1114.34,642.21,132.799,206.887,74.079,364.83,-0.0221912,0,0,48,0.875811,1.32957,1.44533,0.703702,0.692465,0.925904,0.760407,1.47106,0.727905,dofetilide,2.1,9
49,40.2451,-87.7929,252.03,536.84,404.49,340.62,196.22,727.87,233.61,386.472,479.277,92.7883,191.03,0.0405388,0,0,49,0.75049,0.502431,0.726344,1.24037,0.723578,0.90769,0.592332,0.562983,0.845769,dofetilide,2.1,9
50,44.929,-88.0057,265.347,788.43,573.49,439.81,348.62,1117.7,490.73,148.853,221.848,72.9837,329.27,-0.0235224,0,0,50,1.10142,1.2227,0.61558,0.97047,0.559653,0.783285,0.996599,0.947879,0.923251,dofetilide,2.1,9
52,40.2849,-87.985,265.571,613.93,409.96,332.79,281.14,893.49,402.22,177.899,255.545,77.6346,279.56,0.0391708,0,0,52,1.19088,0.562246,1.10254,0.686676,1.3672,0.508798,0.849273,0.852379,0.803879,dofetilide,2.1,9
54,43.8925,-87.7714,247.72,648.77,499.02,407.96,240.81,840.14,235.79,382.049,467.851,85.7883,191.37,-0.0210837,0,0,54,0.627448,1.43951,0.681484,1.089,0.820124,1.48235,0.819086,0.624393,1.16368,dofetilide,2.1,9
56,42.1506,-87.8519,253.701,594.47,459.75,382.3,212.17,854.57,315.99,249.395,328.285,78.8764,260.1,-0.000165988,0,0,56,1.28009,1.13011,1.13133,1.39828,0.864782,1.1005,1.05654,0.726855,1.10836,dofetilide,2.1,9
58,41.7797,-88.1688,278.451,684.57,517.73,415.14,269.43,1029.32,469.84,155.944,235.558,79.6032,344.75,-0.0123223,0,0,58,1.3071,1.36214,1.46698,0.746865,0.842035,0.913154,0.565496,1.42991,0.60293,dofetilide,2.1,9
59,38.5529,-87.8511,253.779,640.1,510.31,408.11,231.99,944.53,383.11,197.822,276.46,78.6239,304.43,0.0234645,0,0,59,1.45838,0.622397,1.42167,0.807756,0.579167,1.26232,0.876798,0.648329,0.768789,dofetilide,2.1,9
60,43.8354,-88.0541,268.268,639.31,491.6,409.92,229.39,869.89,267.5,294.875,376.883,81.9964,230.58,-0.019782,0,0,60,1.01102,1.32426,1.46153,1.33618,0.736779,1.08528,0.80661,1.18583,1.23575,dofetilide,2.1,9
65,44.0246,-88.1665,276.036,685.92,480.21,376.28,309.64,1051.72,588.7,119.717,187.442,67.7188,365.8,-0.00606049,0,0,65,0.597041,1.19478,1.34353,0.742339,1.41369,0.700464,1.28035,1.4744,1.0796,dofetilide,2.1,9
67,38.7573,-87.8471,252.712,593.43,473.96,381.96,211.47,984.36,521.35,134.684,208.738,74.0434,390.93,0.0357267,0,0,67,0.655703,0.569071,0.931223,0.645672,0.811354,1.41718,0.94074,0.609107,0.610051,dofetilide,2.1,9
71,40.0727,-88.0601,268.65,577.77,438.89,355.8,221.97,896.66,374.49,197.924,280.273,82.3365,318.89,0.0144244,0,0,71,0.980899,1.12461,1.49458,0.614746,1.42961,1.18317,0.61743,1.10755,0.685777,dofetilide,2.1,9
72,42.207,-87.9793,264.457,496.49,376.67,320.38,176.11,738.02,256.77,327.29,418.05,90.745,241.53,0.0370583,0,0,72,1.48705,0.689768,0.575912,1.28468,1.11181,1.06974,0.553596,0.883968,0.863387,dofetilide,2.1,9
73,41.6614,-88.141,276.008,644.46,496.77,402.85,241.61,1002.65,484.72,156.089,236.15,80.0494,358.19,-0.000103359,0,0,73,1.07437,1.17653,1.11786,0.812574,0.797394,1.06731,0.563166,1.3174,0.592015,dofetilide,2.1,9
75,42.2665,-88.0323,265.237,642.33,497.69,397.06,245.27,937.76,354.94,215.321,293.029,77.6963,295.43,0.00146261,0,0,75,1.15215,0.975055,1.42687,0.691454,0.954387,1.44622,0.898104,1.09924,1.06717,dofetilide,2.1,9
76,45.2004,-87.9991,264.199,690.48,474.76,381.94,308.54,958.26,388.04,196.645,270.869,74.2133,267.78,-0.00631653,0,0,76,1.48942,1.01426,0.555402,1.18462,0.915158,0.630117,1.1537,0.958074,1.26603,dofetilide,2.1,9
78,44.7141,-87.8772,255.025,670.51,476.5,370.69,299.82,1002.58,484.17,154.741,225.529,70.7778,332.07,-0.0089058,0,0,78,1.296,1.2811,0.619966,0.841006,1.33993,1.01765,1.35768,0.768192,1.09349,dofetilide,2.1,9
81,42.8403,-87.9643,261.379,687.23,530.33,431.44,255.79,879.02,237.96,364.543,448.493,83.9363,191.79,-0.00683026,0,0,81,0.616233,0.87881,1.29598,1.05079,0.518964,1.26965,0.789057,0.931004,1.30285,dofetilide,2.1,9
82,45.0872,-88.0058,264.539,880.96,524.15,397.67,483.29,1126.61,348.92,217.492,293.226,75.7129,245.65,-0.0141195,0,0,82,1.4347,1.00624,0.548337,0.76774,0.856035,0.774059,0.930421,0.96903,1.20234,dofetilide,2.1,9
84,45.7581,-88.1357,274.758,669.93,499.36,418.39,251.54,857.33,233.24,372.179,456.792,84.603,187.4,-0.0281148,0,0,84,1.0445,1.29363,1.13852,1.27299,0.703027,1.04413,0.696841,1.47964,1.47594,dofetilide,2.1,9
85,39.6943,-88.0735,272.639,716.16,522.35,410.03,306.13,1052.93,579.25,129.304,202.593,73.2792,336.77,0.023613,0,0,85,0.508757,0.629764,1.43185,0.777197,0.617295,0.578645,0.85176,1.04329,0.663449,dofetilide,2.1,9
86,44.052,-87.9043,257.442,648.27,484.36,393.28,254.99,938.93,392.68,195.452,268.792,73.3277,290.66,-0.0068641,0,0,86,0.845667,1.06764,0.800064,1.37878,0.795554,0.931672,1.31395,0.817599,1.25278,dofetilide,2.1,9
88,44.0222,-88.115,272.636,659.82,457.23,365.36,294.46,927.99,349.38,219.352,294.83,75.4684,268.17,0.00220841,0,0,88,0.786113,0.917423,1.30085,0.609305,1.40175,1.02385,1.03424,1.39202,1.39132,dofetilide,2.1,9
90,41.9008,-88.1418,277.423,552.76,422.79,360.03,192.73,834.96,332.23,233.672,315.055,81.3709,282.2,0.0322364,0,0,90,1.16236,0.539142,1.23116,1.43133,0.638485,0.856884,0.73382,1.37272,1.01218,dofetilide,2.1,9
91,44.6103,-88.0895,266.897,1156.07,889.53,783.12,372.95,1278.13,246.7,310.652,387.349,76.6874,122.06,-0.0416496,1,0,91,0.664806,1.15245,0.942913,0.65246,0.834106,0.518517,0.91338,1.10404,1.3622,dofetilide,2.1,9
92,43.9271,-88.0214,265.181,844.09,602.69,414.57,429.52,1208.42,751.58,130.565,199.723,69.1437,364.33,0.0037665,0,0,92,0.925635,0.69504,0.69203,0.571745,0.744865,1.22244,1.17303,1.01389,1.02304,dofetilide,2.1,9
95,43.1726,-87.921,256.841,631.95,477.85,383.89,248.06,906.44,351.92,222.053,295.24,73.1754,274.49,0.00490849,0,0,95,1.36897,0.779578,1.22386,0.992425,1.04059,1.33547,1.40675,0.897374,1.4849,dofetilide,2.1,9
96,41.7239,-87.9378,257.708,1193.15,966.61,849.73,343.42,1325.73,257.55,288.688,365.708,77.0103,132.58,-0.0351637,1,0,96,0.952975,1.14575,1.48602,0.620709,0.74195,0.549433,0.889014,0.777914,1.06883,dofetilide,2.1,9
